sseqid,assembly_class
4910_2LSVJ2_1,confirmed_full_correct
4911_2LSVJ2_1,confirmed_full_correct
4912_2LSVJ2_1,confirmed_full_correct
4913_2LSVJ2_1,confirmed_full_correct
4914_2LSVJ2_1,confirmed_full_correct
4915_2LSVJ2_1,confirmed_full_correct
4916_2LSVJ2_1,confirmed_full_correct
4917_2LSVJ2_1,confirmed_full_correct
4918_2LSVJ2_1,confirmed_full_correct
4919_2LSVJ2_1,confirmed_full_correct
491_2LSVJ2_1,confirmed_full_correct
4920_2LSVJ2_1,confirmed_full_correct
4921_2LSVJ2_1,confirmed_full_correct
4922_2LSVJ2_1,confirmed_full_correct
4923_2LSVJ2_1,confirmed_full_correct
4924_2LSVJ2_1,confirmed_full_correct
4925_2LSVJ2_1,confirmed_full_correct
4926_2LSVJ2_1,confirmed_full_correct
4927_2LSVJ2_1,confirmed_full_correct
4928_2LSVJ2_1,confirmed_full_correct
4929_2LSVJ2_1,confirmed_full_correct
492_2LSVJ2_1,confirmed_full_correct
4930_2LSVJ2_1,confirmed_full_correct
4931_2LSVJ2_1,confirmed_partial_correct
4932_2LSVJ2_1,confirmed_full_correct
4933_2LSVJ2_1,confirmed_full_correct
4934_2LSVJ2_1,confirmed_full_correct
4935_2LSVJ2_1,confirmed_full_correct
4936_2LSVJ2_1,confirmed_full_correct
4937_2LSVJ2_1,confirmed_partial_correct
493_2LSVJ2_1,confirmed_full_correct
4940_2LSVJ2_1,confirmed_partial_correct
4941_2LSVJ2_1,confirmed_partial_correct
4942_2LSVJ2_1,confirmed_full_correct
4943_2LSVJ2_1,confirmed_full_correct
4944_2LSVJ2_1,confirmed_full_correct
4945_2LSVJ2_1,confirmed_full_correct
4946_2LSVJ2_1,confirmed_full_correct
4947_2LSVJ2_1,confirmed_full_correct
4948_2LSVJ2_1,confirmed_full_correct
4949_2LSVJ2_1,confirmed_full_correct
494_2LSVJ2_1,confirmed_full_correct
4950_2LSVJ2_1,confirmed_full_correct
4951_2LSVJ2_1,confirmed_full_correct
4952_2LSVJ2_1,confirmed_full_correct
4953_2LSVJ2_1,confirmed_full_correct
4954_2LSVJ2_1,confirmed_full_correct
4955_2LSVJ2_1,confirmed_full_correct
4956_2LSVJ2_1,confirmed_full_correct
4957_2LSVJ2_1,confirmed_full_correct
4958_2LSVJ2_1,confirmed_full_correct
4959_2LSVJ2_1,confirmed_full_correct
495_2LSVJ2_1,confirmed_full_correct
4960_2LSVJ2_1,confirmed_full_correct
4961_2LSVJ2_1,confirmed_full_correct
4962_2LSVJ2_1,confirmed_full_correct
4963_2LSVJ2_1,confirmed_full_correct
4964_2LSVJ2_1,confirmed_full_correct
4965_2LSVJ2_1,confirmed_full_correct
4966_2LSVJ2_1,confirmed_full_correct
4967_2LSVJ2_1,confirmed_full_correct
4968_2LSVJ2_1,confirmed_full_correct
4969_2LSVJ2_1,confirmed_full_correct
496_2LSVJ2_1,confirmed_full_correct
4970_2LSVJ2_1,confirmed_full_correct
4971_2LSVJ2_1,confirmed_full_correct
4972_2LSVJ2_1,confirmed_full_correct
4973_2LSVJ2_1,confirmed_full_correct
4974_2LSVJ2_1,confirmed_full_correct
4975_2LSVJ2_1,confirmed_full_correct
4976_2LSVJ2_1,confirmed_full_correct
4977_2LSVJ2_1,confirmed_full_correct
4978_2LSVJ2_1,confirmed_full_correct
4979_2LSVJ2_1,confirmed_full_correct
497_2LSVJ2_1,confirmed_full_correct
4980_2LSVJ2_1,confirmed_full_correct
4981_2LSVJ2_1,confirmed_full_correct
4982_2LSVJ2_1,confirmed_full_correct
4983_2LSVJ2_1,confirmed_full_correct
4984_2LSVJ2_1,confirmed_full_correct
4985_2LSVJ2_1,confirmed_full_correct
4986_2LSVJ2_1,confirmed_full_correct
4987_2LSVJ2_1,confirmed_full_correct
4988_2LSVJ2_1,confirmed_full_correct
4989_2LSVJ2_1,confirmed_full_correct
498_2LSVJ2_1,confirmed_full_correct
4990_2LSVJ2_1,confirmed_full_correct
4991_2LSVJ2_1,confirmed_full_correct
4992_2LSVJ2_1,confirmed_full_correct
4993_2LSVJ2_1,confirmed_full_correct
4994_2LSVJ2_1,confirmed_full_correct
4995_2LSVJ2_1,confirmed_full_correct
4996_2LSVJ2_1,confirmed_full_correct
4997_2LSVJ2_1,confirmed_full_correct
4998_2LSVJ2_1,confirmed_full_correct
4999_2LSVJ2_1,confirmed_full_correct
499_2LSVJ2_1,confirmed_full_correct
49_2LSVJ2_1,confirmed_full_correct
4_2LSVJ2_1,confirmed_partial_correct
500_2LSVJ2_1,confirmed_full_correct
501_2LSVJ2_1,confirmed_full_correct
502_2LSVJ2_1,confirmed_full_correct
503_2LSVJ2_1,confirmed_full_correct
504_2LSVJ2_1,confirmed_full_correct
505_2LSVJ2_1,confirmed_full_correct
506_2LSVJ2_1,confirmed_full_correct
507_2LSVJ2_1,confirmed_full_correct
508_2LSVJ2_1,confirmed_full_correct
509_2LSVJ2_1,confirmed_full_correct
50_2LSVJ2_1,confirmed_full_correct
510_2LSVJ2_1,confirmed_full_correct
511_2LSVJ2_1,confirmed_full_correct
512_2LSVJ2_1,confirmed_full_correct
513_2LSVJ2_1,confirmed_full_correct
514_2LSVJ2_1,confirmed_full_correct
515_2LSVJ2_1,confirmed_full_correct
516_2LSVJ2_1,confirmed_full_correct
517_2LSVJ2_1,confirmed_full_correct
518_2LSVJ2_1,confirmed_full_correct
519_2LSVJ2_1,confirmed_full_correct
51_2LSVJ2_1,confirmed_full_correct
520_2LSVJ2_1,confirmed_partial_correct
521_2LSVJ2_1,confirmed_full_correct
522_2LSVJ2_1,confirmed_full_correct
523_2LSVJ2_1,confirmed_full_correct
524_2LSVJ2_1,confirmed_full_correct
525_2LSVJ2_1,confirmed_full_correct
526_2LSVJ2_1,confirmed_full_correct
527_2LSVJ2_1,confirmed_full_correct
528_2LSVJ2_1,confirmed_full_correct
529_2LSVJ2_1,confirmed_full_correct
52_2LSVJ2_1,confirmed_full_correct
530_2LSVJ2_1,confirmed_full_correct
531_2LSVJ2_1,confirmed_full_correct
532_2LSVJ2_1,confirmed_full_correct
533_2LSVJ2_1,confirmed_full_correct
534_2LSVJ2_1,confirmed_full_correct
535_2LSVJ2_1,confirmed_full_correct
536_2LSVJ2_1,confirmed_full_correct
537_2LSVJ2_1,confirmed_full_correct
538_2LSVJ2_1,confirmed_full_correct
539_2LSVJ2_1,confirmed_full_correct
53_2LSVJ2_1,confirmed_full_correct
540_2LSVJ2_1,confirmed_full_correct
541_2LSVJ2_1,confirmed_full_correct
542_2LSVJ2_1,confirmed_full_correct
543_2LSVJ2_1,confirmed_full_correct
544_2LSVJ2_1,confirmed_full_correct
545_2LSVJ2_1,confirmed_full_correct
546_2LSVJ2_1,confirmed_full_correct
547_2LSVJ2_1,confirmed_full_correct
548_2LSVJ2_1,confirmed_full_correct
549_2LSVJ2_1,confirmed_full_correct
54_2LSVJ2_1,confirmed_full_correct
550_2LSVJ2_1,confirmed_full_correct
551_2LSVJ2_1,confirmed_full_correct
552_2LSVJ2_1,confirmed_full_correct
553_2LSVJ2_1,confirmed_full_correct
554_2LSVJ2_1,confirmed_full_correct
555_2LSVJ2_1,confirmed_full_correct
556_2LSVJ2_1,confirmed_full_correct
557_2LSVJ2_1,confirmed_full_correct
558_2LSVJ2_1,confirmed_full_correct
559_2LSVJ2_1,confirmed_full_correct
55_2LSVJ2_1,confirmed_full_correct
560_2LSVJ2_1,confirmed_full_correct
561_2LSVJ2_1,confirmed_full_correct
562_2LSVJ2_1,confirmed_full_correct
563_2LSVJ2_1,confirmed_full_correct
564_2LSVJ2_1,confirmed_full_correct
565_2LSVJ2_1,confirmed_full_correct
566_2LSVJ2_1,confirmed_partial_correct
567_2LSVJ2_1,confirmed_partial_correct
568_2LSVJ2_1,confirmed_partial_correct
569_2LSVJ2_1,confirmed_partial_correct
56_2LSVJ2_1,confirmed_full_correct
570_2LSVJ2_1,confirmed_partial_correct
571_2LSVJ2_1,confirmed_full_correct
572_2LSVJ2_1,confirmed_full_correct
573_2LSVJ2_1,confirmed_full_correct
574_2LSVJ2_1,confirmed_full_correct
575_2LSVJ2_1,confirmed_full_correct
576_2LSVJ2_1,confirmed_full_correct
577_2LSVJ2_1,confirmed_full_correct
578_2LSVJ2_1,confirmed_full_correct
579_2LSVJ2_1,confirmed_full_correct
57_2LSVJ2_1,confirmed_full_correct
580_2LSVJ2_1,confirmed_full_correct
581_2LSVJ2_1,confirmed_full_correct
582_2LSVJ2_1,confirmed_full_correct
583_2LSVJ2_1,confirmed_full_correct
584_2LSVJ2_1,confirmed_full_correct
585_2LSVJ2_1,confirmed_full_correct
586_2LSVJ2_1,confirmed_full_correct
587_2LSVJ2_1,confirmed_full_correct
588_2LSVJ2_1,confirmed_full_correct
589_2LSVJ2_1,confirmed_full_correct
58_2LSVJ2_1,confirmed_full_correct
590_2LSVJ2_1,confirmed_full_correct
591_2LSVJ2_1,confirmed_full_correct
592_2LSVJ2_1,confirmed_full_correct
593_2LSVJ2_1,confirmed_full_correct
594_2LSVJ2_1,confirmed_full_correct
595_2LSVJ2_1,confirmed_full_correct
596_2LSVJ2_1,confirmed_full_correct
597_2LSVJ2_1,confirmed_full_correct
598_2LSVJ2_1,confirmed_partial_correct
599_2LSVJ2_1,confirmed_full_correct
59_2LSVJ2_1,confirmed_full_correct
5_2LSVJ2_1,confirmed_partial_correct
600_2LSVJ2_1,confirmed_full_correct
601_2LSVJ2_1,confirmed_full_correct
602_2LSVJ2_1,confirmed_full_correct
603_2LSVJ2_1,confirmed_partial_correct
604_2LSVJ2_1,confirmed_full_correct
605_2LSVJ2_1,confirmed_full_correct
606_2LSVJ2_1,confirmed_full_correct
607_2LSVJ2_1,confirmed_partial_correct
608_2LSVJ2_1,confirmed_full_correct
609_2LSVJ2_1,confirmed_full_correct
60_2LSVJ2_1,confirmed_full_correct
610_2LSVJ2_1,confirmed_full_correct
611_2LSVJ2_1,confirmed_full_correct
612_2LSVJ2_1,confirmed_full_correct
613_2LSVJ2_1,confirmed_full_correct
614_2LSVJ2_1,confirmed_full_correct
615_2LSVJ2_1,confirmed_full_correct
616_2LSVJ2_1,confirmed_full_correct
617_2LSVJ2_1,confirmed_full_correct
618_2LSVJ2_1,confirmed_full_correct
619_2LSVJ2_1,confirmed_full_correct
61_2LSVJ2_1,confirmed_full_correct
620_2LSVJ2_1,confirmed_full_correct
621_2LSVJ2_1,confirmed_full_correct
622_2LSVJ2_1,confirmed_full_correct
623_2LSVJ2_1,confirmed_full_correct
624_2LSVJ2_1,confirmed_full_correct
625_2LSVJ2_1,confirmed_full_correct
626_2LSVJ2_1,confirmed_full_correct
627_2LSVJ2_1,confirmed_partial_correct
628_2LSVJ2_1,confirmed_partial_correct
629_2LSVJ2_1,confirmed_partial_correct
62_2LSVJ2_1,confirmed_full_correct
630_2LSVJ2_1,confirmed_partial_correct
631_2LSVJ2_1,confirmed_full_correct
632_2LSVJ2_1,confirmed_full_correct
633_2LSVJ2_1,confirmed_full_correct
634_2LSVJ2_1,confirmed_full_correct
635_2LSVJ2_1,confirmed_full_correct
636_2LSVJ2_1,confirmed_full_correct
637_2LSVJ2_1,confirmed_full_correct
638_2LSVJ2_1,confirmed_full_correct
639_2LSVJ2_1,confirmed_full_correct
63_2LSVJ2_1,confirmed_full_correct
640_2LSVJ2_1,confirmed_full_correct
641_2LSVJ2_1,confirmed_full_correct
642_2LSVJ2_1,confirmed_full_correct
643_2LSVJ2_1,confirmed_full_correct
644_2LSVJ2_1,confirmed_full_correct
645_2LSVJ2_1,confirmed_full_correct
646_2LSVJ2_1,confirmed_full_correct
647_2LSVJ2_1,confirmed_full_correct
648_2LSVJ2_1,confirmed_full_correct
649_2LSVJ2_1,confirmed_full_correct
64_2LSVJ2_1,confirmed_full_correct
650_2LSVJ2_1,confirmed_full_correct
651_2LSVJ2_1,confirmed_full_correct
652_2LSVJ2_1,confirmed_full_correct
653_2LSVJ2_1,confirmed_full_correct
654_2LSVJ2_1,confirmed_full_correct
655_2LSVJ2_1,confirmed_full_correct
656_2LSVJ2_1,confirmed_full_correct
657_2LSVJ2_1,confirmed_full_correct
658_2LSVJ2_1,confirmed_full_correct
659_2LSVJ2_1,confirmed_full_correct
65_2LSVJ2_1,confirmed_full_correct
660_2LSVJ2_1,confirmed_full_correct
661_2LSVJ2_1,confirmed_full_correct
662_2LSVJ2_1,confirmed_full_correct
663_2LSVJ2_1,confirmed_full_correct
664_2LSVJ2_1,confirmed_full_correct
665_2LSVJ2_1,confirmed_full_correct
666_2LSVJ2_1,confirmed_full_correct
667_2LSVJ2_1,confirmed_full_correct
668_2LSVJ2_1,confirmed_full_correct
669_2LSVJ2_1,confirmed_full_correct
66_2LSVJ2_1,confirmed_full_correct
670_2LSVJ2_1,confirmed_full_correct
671_2LSVJ2_1,confirmed_full_correct
672_2LSVJ2_1,confirmed_full_correct
673_2LSVJ2_1,confirmed_full_correct
674_2LSVJ2_1,confirmed_partial_correct
675_2LSVJ2_1,confirmed_full_correct
676_2LSVJ2_1,confirmed_full_correct
677_2LSVJ2_1,confirmed_full_correct
678_2LSVJ2_1,confirmed_full_correct
679_2LSVJ2_1,confirmed_full_correct
67_2LSVJ2_1,confirmed_full_correct
680_2LSVJ2_1,confirmed_full_correct
681_2LSVJ2_1,confirmed_full_correct
682_2LSVJ2_1,confirmed_full_correct
683_2LSVJ2_1,confirmed_full_correct
684_2LSVJ2_1,confirmed_full_correct
685_2LSVJ2_1,confirmed_full_correct
686_2LSVJ2_1,confirmed_full_correct
687_2LSVJ2_1,confirmed_full_correct
688_2LSVJ2_1,confirmed_full_correct
689_2LSVJ2_1,to_be_checked
68_2LSVJ2_1,confirmed_full_correct
690_2LSVJ2_1,confirmed_full_correct
691_2LSVJ2_1,confirmed_full_correct
692_2LSVJ2_1,confirmed_partial_correct
693_2LSVJ2_1,confirmed_full_correct
694_2LSVJ2_1,confirmed_full_correct
695_2LSVJ2_1,confirmed_full_correct
696_2LSVJ2_1,confirmed_full_correct
697_2LSVJ2_1,confirmed_full_correct
698_2LSVJ2_1,confirmed_full_correct
699_2LSVJ2_1,confirmed_full_correct
69_2LSVJ2_1,confirmed_full_correct
6_2LSVJ2_1,confirmed_partial_correct
700_2LSVJ2_1,confirmed_full_correct
701_2LSVJ2_1,confirmed_full_correct
702_2LSVJ2_1,confirmed_full_correct
703_2LSVJ2_1,confirmed_full_correct
704_2LSVJ2_1,confirmed_full_correct
705_2LSVJ2_1,confirmed_full_correct
706_2LSVJ2_1,confirmed_full_correct
707_2LSVJ2_1,confirmed_full_correct
708_2LSVJ2_1,confirmed_full_correct
709_2LSVJ2_1,confirmed_full_correct
70_2LSVJ2_1,confirmed_full_correct
710_2LSVJ2_1,confirmed_full_correct
711_2LSVJ2_1,confirmed_full_correct
712_2LSVJ2_1,confirmed_full_correct
713_2LSVJ2_1,confirmed_full_correct
714_2LSVJ2_1,confirmed_full_correct
715_2LSVJ2_1,confirmed_full_correct
716_2LSVJ2_1,confirmed_full_correct
717_2LSVJ2_1,confirmed_full_correct
718_2LSVJ2_1,confirmed_full_correct
719_2LSVJ2_1,confirmed_full_correct
71_2LSVJ2_1,confirmed_full_correct
720_2LSVJ2_1,confirmed_full_correct
721_2LSVJ2_1,confirmed_full_correct
722_2LSVJ2_1,confirmed_full_correct
723_2LSVJ2_1,confirmed_full_correct
724_2LSVJ2_1,confirmed_full_correct
725_2LSVJ2_1,confirmed_full_correct
726_2LSVJ2_1,confirmed_full_correct
727_2LSVJ2_1,confirmed_full_correct
728_2LSVJ2_1,confirmed_full_correct
729_2LSVJ2_1,confirmed_full_correct
72_2LSVJ2_1,confirmed_partial_correct
730_2LSVJ2_1,confirmed_full_correct
731_2LSVJ2_1,confirmed_full_correct
732_2LSVJ2_1,confirmed_full_correct
733_2LSVJ2_1,confirmed_full_correct
734_2LSVJ2_1,confirmed_full_correct
735_2LSVJ2_1,confirmed_partial_correct
736_2LSVJ2_1,confirmed_full_correct
737_2LSVJ2_1,confirmed_full_correct
738_2LSVJ2_1,confirmed_full_correct
739_2LSVJ2_1,confirmed_full_correct
73_2LSVJ2_1,confirmed_full_correct
740_2LSVJ2_1,confirmed_full_correct
741_2LSVJ2_1,confirmed_full_correct
742_2LSVJ2_1,confirmed_full_correct
743_2LSVJ2_1,confirmed_full_correct
744_2LSVJ2_1,confirmed_full_correct
745_2LSVJ2_1,confirmed_full_correct
746_2LSVJ2_1,confirmed_full_correct
747_2LSVJ2_1,confirmed_full_correct
748_2LSVJ2_1,confirmed_full_correct
749_2LSVJ2_1,confirmed_full_correct
74_2LSVJ2_1,confirmed_full_correct
750_2LSVJ2_1,confirmed_full_correct
751_2LSVJ2_1,confirmed_full_correct
752_2LSVJ2_1,confirmed_full_correct
753_2LSVJ2_1,confirmed_full_correct
754_2LSVJ2_1,confirmed_full_correct
755_2LSVJ2_1,confirmed_full_correct
756_2LSVJ2_1,confirmed_full_correct
757_2LSVJ2_1,confirmed_full_correct
758_2LSVJ2_1,confirmed_full_correct
759_2LSVJ2_1,to_be_checked
75_2LSVJ2_1,confirmed_full_correct
760_2LSVJ2_1,confirmed_full_correct
761_2LSVJ2_1,confirmed_full_correct
762_2LSVJ2_1,confirmed_full_correct
763_2LSVJ2_1,confirmed_full_correct
764_2LSVJ2_1,confirmed_full_correct
765_2LSVJ2_1,confirmed_full_correct
766_2LSVJ2_1,confirmed_full_correct
767_2LSVJ2_1,confirmed_full_correct
768_2LSVJ2_1,confirmed_full_correct
769_2LSVJ2_1,confirmed_full_correct
76_2LSVJ2_1,confirmed_partial_correct
770_2LSVJ2_1,confirmed_full_correct
771_2LSVJ2_1,confirmed_full_correct
772_2LSVJ2_1,confirmed_full_correct
773_2LSVJ2_1,confirmed_full_correct
774_2LSVJ2_1,confirmed_full_correct
775_2LSVJ2_1,confirmed_full_correct
776_2LSVJ2_1,confirmed_full_correct
777_2LSVJ2_1,confirmed_full_correct
778_2LSVJ2_1,confirmed_full_correct
779_2LSVJ2_1,confirmed_full_correct
77_2LSVJ2_1,confirmed_full_correct
780_2LSVJ2_1,confirmed_full_correct
781_2LSVJ2_1,confirmed_full_correct
782_2LSVJ2_1,confirmed_full_correct
783_2LSVJ2_1,confirmed_full_correct
784_2LSVJ2_1,confirmed_full_correct
785_2LSVJ2_1,confirmed_full_correct
786_2LSVJ2_1,confirmed_full_correct
787_2LSVJ2_1,confirmed_full_correct
788_2LSVJ2_1,confirmed_full_correct
789_2LSVJ2_1,confirmed_full_correct
78_2LSVJ2_1,confirmed_full_correct
790_2LSVJ2_1,confirmed_full_correct
791_2LSVJ2_1,confirmed_full_correct
792_2LSVJ2_1,confirmed_full_correct
793_2LSVJ2_1,confirmed_full_correct
794_2LSVJ2_1,confirmed_full_correct
795_2LSVJ2_1,confirmed_full_correct
796_2LSVJ2_1,confirmed_full_correct
797_2LSVJ2_1,confirmed_full_correct
798_2LSVJ2_1,confirmed_full_correct
799_2LSVJ2_1,to_be_checked
79_2LSVJ2_1,confirmed_partial_correct
7_2LSVJ2_1,confirmed_partial_correct
800_2LSVJ2_1,confirmed_full_correct
801_2LSVJ2_1,confirmed_full_correct
802_2LSVJ2_1,confirmed_full_correct
803_2LSVJ2_1,confirmed_full_correct
804_2LSVJ2_1,confirmed_full_correct
805_2LSVJ2_1,confirmed_full_correct
806_2LSVJ2_1,confirmed_full_correct
807_2LSVJ2_1,confirmed_full_correct
808_2LSVJ2_1,confirmed_full_correct
809_2LSVJ2_1,confirmed_full_correct
80_2LSVJ2_1,confirmed_full_correct
810_2LSVJ2_1,confirmed_full_correct
811_2LSVJ2_1,confirmed_full_correct
812_2LSVJ2_1,confirmed_full_correct
813_2LSVJ2_1,confirmed_full_correct
814_2LSVJ2_1,confirmed_full_correct
815_2LSVJ2_1,confirmed_full_correct
816_2LSVJ2_1,confirmed_full_correct
817_2LSVJ2_1,confirmed_full_correct
818_2LSVJ2_1,confirmed_full_correct
819_2LSVJ2_1,confirmed_full_correct
81_2LSVJ2_1,confirmed_full_correct
820_2LSVJ2_1,confirmed_full_correct
821_2LSVJ2_1,confirmed_full_correct
822_2LSVJ2_1,confirmed_full_correct
823_2LSVJ2_1,confirmed_full_correct
824_2LSVJ2_1,confirmed_full_correct
825_2LSVJ2_1,confirmed_full_correct
826_2LSVJ2_1,confirmed_full_correct
827_2LSVJ2_1,confirmed_full_correct
828_2LSVJ2_1,confirmed_full_correct
829_2LSVJ2_1,confirmed_full_correct
82_2LSVJ2_1,confirmed_full_correct
830_2LSVJ2_1,confirmed_full_correct
831_2LSVJ2_1,confirmed_full_correct
832_2LSVJ2_1,confirmed_full_correct
833_2LSVJ2_1,confirmed_full_correct
834_2LSVJ2_1,confirmed_full_correct
835_2LSVJ2_1,confirmed_full_correct
836_2LSVJ2_1,confirmed_full_correct
837_2LSVJ2_1,confirmed_full_correct
838_2LSVJ2_1,confirmed_full_correct
839_2LSVJ2_1,confirmed_full_correct
83_2LSVJ2_1,confirmed_full_correct
840_2LSVJ2_1,confirmed_full_correct
841_2LSVJ2_1,confirmed_full_correct
842_2LSVJ2_1,confirmed_full_correct
843_2LSVJ2_1,confirmed_full_correct
844_2LSVJ2_1,confirmed_full_correct
845_2LSVJ2_1,confirmed_full_correct
846_2LSVJ2_1,confirmed_full_correct
847_2LSVJ2_1,confirmed_full_correct
848_2LSVJ2_1,confirmed_full_correct
849_2LSVJ2_1,confirmed_partial_correct
84_2LSVJ2_1,confirmed_full_correct
850_2LSVJ2_1,confirmed_full_correct
851_2LSVJ2_1,confirmed_full_correct
852_2LSVJ2_1,confirmed_partial_correct
853_2LSVJ2_1,confirmed_full_correct
854_2LSVJ2_1,confirmed_full_correct
855_2LSVJ2_1,confirmed_full_correct
856_2LSVJ2_1,confirmed_full_correct
857_2LSVJ2_1,confirmed_full_correct
858_2LSVJ2_1,confirmed_full_correct
859_2LSVJ2_1,confirmed_full_correct
85_2LSVJ2_1,confirmed_full_correct
860_2LSVJ2_1,confirmed_full_correct
861_2LSVJ2_1,confirmed_full_correct
862_2LSVJ2_1,to_be_checked
863_2LSVJ2_1,confirmed_full_correct
864_2LSVJ2_1,confirmed_full_correct
865_2LSVJ2_1,confirmed_full_correct
866_2LSVJ2_1,confirmed_full_correct
867_2LSVJ2_1,confirmed_full_correct
868_2LSVJ2_1,confirmed_full_correct
869_2LSVJ2_1,confirmed_full_correct
86_2LSVJ2_1,confirmed_full_correct
870_2LSVJ2_1,confirmed_full_correct
871_2LSVJ2_1,confirmed_full_correct
872_2LSVJ2_1,confirmed_full_correct
873_2LSVJ2_1,confirmed_full_correct
874_2LSVJ2_1,confirmed_full_correct
875_2LSVJ2_1,confirmed_full_correct
876_2LSVJ2_1,confirmed_full_correct
877_2LSVJ2_1,confirmed_full_correct
878_2LSVJ2_1,confirmed_full_correct
879_2LSVJ2_1,confirmed_full_correct
87_2LSVJ2_1,confirmed_full_correct
880_2LSVJ2_1,confirmed_partial_correct
881_2LSVJ2_1,confirmed_partial_correct
882_2LSVJ2_1,confirmed_full_correct
883_2LSVJ2_1,confirmed_full_correct
884_2LSVJ2_1,confirmed_full_correct
885_2LSVJ2_1,confirmed_full_correct
886_2LSVJ2_1,confirmed_full_correct
887_2LSVJ2_1,confirmed_full_correct
888_2LSVJ2_1,confirmed_full_correct
889_2LSVJ2_1,confirmed_full_correct
88_2LSVJ2_1,confirmed_full_correct
890_2LSVJ2_1,confirmed_full_correct
891_2LSVJ2_1,confirmed_full_correct
892_2LSVJ2_1,confirmed_full_correct
893_2LSVJ2_1,confirmed_full_correct
894_2LSVJ2_1,confirmed_full_correct
895_2LSVJ2_1,confirmed_full_correct
896_2LSVJ2_1,confirmed_full_correct
897_2LSVJ2_1,confirmed_full_correct
898_2LSVJ2_1,confirmed_full_correct
899_2LSVJ2_1,confirmed_full_correct
89_2LSVJ2_1,confirmed_full_correct
8_2LSVJ2_1,confirmed_partial_correct
900_2LSVJ2_1,confirmed_full_correct
901_2LSVJ2_1,confirmed_full_correct
902_2LSVJ2_1,confirmed_full_correct
903_2LSVJ2_1,confirmed_full_correct
904_2LSVJ2_1,confirmed_full_correct
905_2LSVJ2_1,confirmed_full_correct
906_2LSVJ2_1,confirmed_full_correct
907_2LSVJ2_1,confirmed_full_correct
908_2LSVJ2_1,confirmed_full_correct
909_2LSVJ2_1,confirmed_full_correct
90_2LSVJ2_1,confirmed_full_correct
910_2LSVJ2_1,confirmed_full_correct
911_2LSVJ2_1,confirmed_full_correct
912_2LSVJ2_1,confirmed_full_correct
913_2LSVJ2_1,confirmed_full_correct
914_2LSVJ2_1,confirmed_full_correct
915_2LSVJ2_1,confirmed_full_correct
916_2LSVJ2_1,confirmed_full_correct
917_2LSVJ2_1,confirmed_full_correct
918_2LSVJ2_1,confirmed_full_correct
919_2LSVJ2_1,confirmed_full_correct
91_2LSVJ2_1,confirmed_full_correct
920_2LSVJ2_1,confirmed_full_correct
921_2LSVJ2_1,to_be_checked
922_2LSVJ2_1,confirmed_full_correct
923_2LSVJ2_1,confirmed_full_correct
924_2LSVJ2_1,confirmed_full_correct
925_2LSVJ2_1,confirmed_full_correct
926_2LSVJ2_1,confirmed_full_correct
927_2LSVJ2_1,confirmed_full_correct
928_2LSVJ2_1,confirmed_full_correct
929_2LSVJ2_1,confirmed_full_correct
92_2LSVJ2_1,confirmed_full_correct
930_2LSVJ2_1,confirmed_full_correct
931_2LSVJ2_1,confirmed_full_correct
932_2LSVJ2_1,confirmed_full_correct
933_2LSVJ2_1,confirmed_full_correct
934_2LSVJ2_1,confirmed_full_correct
935_2LSVJ2_1,confirmed_full_correct
936_2LSVJ2_1,confirmed_full_correct
937_2LSVJ2_1,confirmed_full_correct
938_2LSVJ2_1,confirmed_full_correct
939_2LSVJ2_1,confirmed_full_correct
93_2LSVJ2_1,confirmed_full_correct
940_2LSVJ2_1,confirmed_full_correct
941_2LSVJ2_1,confirmed_full_correct
942_2LSVJ2_1,confirmed_full_correct
943_2LSVJ2_1,confirmed_full_correct
944_2LSVJ2_1,confirmed_full_correct
945_2LSVJ2_1,confirmed_full_correct
946_2LSVJ2_1,confirmed_full_correct
947_2LSVJ2_1,confirmed_full_correct
948_2LSVJ2_1,confirmed_full_correct
949_2LSVJ2_1,confirmed_full_correct
94_2LSVJ2_1,confirmed_full_correct
950_2LSVJ2_1,confirmed_full_correct
951_2LSVJ2_1,confirmed_full_correct
952_2LSVJ2_1,confirmed_full_correct
953_2LSVJ2_1,confirmed_full_correct
954_2LSVJ2_1,confirmed_full_correct
955_2LSVJ2_1,confirmed_full_correct
956_2LSVJ2_1,confirmed_partial_correct
957_2LSVJ2_1,confirmed_full_correct
958_2LSVJ2_1,confirmed_partial_correct
959_2LSVJ2_1,confirmed_full_correct
95_2LSVJ2_1,confirmed_full_correct
960_2LSVJ2_1,confirmed_full_correct
961_2LSVJ2_1,confirmed_full_correct
962_2LSVJ2_1,confirmed_full_correct
963_2LSVJ2_1,confirmed_full_correct
964_2LSVJ2_1,confirmed_full_correct
965_2LSVJ2_1,confirmed_full_correct
966_2LSVJ2_1,confirmed_full_correct
967_2LSVJ2_1,confirmed_full_correct
968_2LSVJ2_1,confirmed_full_correct
969_2LSVJ2_1,confirmed_full_correct
96_2LSVJ2_1,confirmed_full_correct
970_2LSVJ2_1,confirmed_full_correct
971_2LSVJ2_1,confirmed_full_correct
